rpf_key,code,name,rpt_file,group,sql_len,legacy_tables
"1,325",SQL12001026_01,รายงานสรุปเบิกใช้สินค้า ตามยี่ห้อ.,IC120067.rpt,SQL,1207,SKUMOVE
"1,326",SQL12000028_01,รายงานสรุปใบเบิกใช้สินค้า ตามแผนก (หลังปิดต้นทุน),IC120068.rpt,SQL,1201,SKUMOVE
"1,327",SQL12000027_01,รายงานสรุปใบเบิกใช้สินค้า ตามโครงการ (หลังปิดต้นทุน),IC120069.rpt,SQL,1195,SKUMOVE
"1,330",SQL12000012_02,รายงานสรุปคืนเบิก ตามสินค้า.,IC120064.rpt,SQL,1175,SKUMOVE
"1,331",SQL12000024_02,รายงานสรุปใบคืนเบิกสินค้า ตามประเภท.,IC120065.rpt,SQL,1199,SKUMOVE
"1,332",SQL12000025_02,รายงานสรุปใบคืนเบิกสินค้า ตามหมวด (หลังปิดต้นทุน),IC120066_1.rpt,SQL,1205,SKUMOVE
"1,333",SQL12001026_02,รายงานสรุปคืนเบิกใช้สินค้า ตามยี่ห้อ.,IC120067.rpt,SQL,1207,SKUMOVE
"1,334",SQL12001027_02,รายงานสรุปคืนเบิกใช้สินค้า ตามโครงการ(หลังปิดต้นทุน),IC120069_1.rpt,SQL,1195,SKUMOVE
"1,335",SQL12000028_02,รายงานสรุปใบคืนเบิกสินค้า ตามแผนก (หลังปิดต้นทุน),IC120068_1.rpt,SQL,1201,SKUMOVE
"1,338",SQL12001009_01,รายงานรายละเอียดเบิกใช้สินค้า ตามยี่ห้อ.,IC120073.rpt,SQL,1440,DOCINFO
"1,339",SQL12001010_01,รายงานรายละเอียดเบิกใช้สินค้า ตามโครงการ.,IC120074.rpt,SQL,1442,DOCINFO
"1,340",SQL12001003_01,รายงานรายละเอียดเบิกใช้สินค้า ตามสินค้า.,IC120070.rpt,SQL,1408,DOCINFO
"1,341",SQL12001005_01,รายงานรายละเอียดเบิกใช้สินค้า ตามประเภท.,IC120071.rpt,SQL,1444,DOCINFO
"1,342",SQL12001006_01,รายงานรายละเอียดเบิกใช้สินค้า ตามหมวด.,IC120072.rpt,SQL,1455,DOCINFO
"1,343",SQL12001011_01,รายงานรายละเอียดเบิกใช้สินค้า ตามแผนก.,IC120075.rpt,SQL,1408,DOCINFO
"1,346",SQL12001003_02,รายงานรายละเอียดคืนเบิกใช้สินค้า ตามสินค้า.,IC120070.rpt,SQL,1408,DOCINFO
"1,347",SQL12001005_02,รายงานรายละเอียดคืนเบิกใช้สินค้า ตามประเภท.,IC120071.rpt,SQL,1444,DOCINFO
"1,348",SQL12001006_02,รายงานรายละเอียดคืนเบิกใช้สินค้า ตามหมวด(หลังปิดต้นทุน),IC120072_1.rpt,SQL,1796,DOCINFO
"1,349",SQL12001009_02,รายงานรายละเอียดคืนเบิกใช้สินค้า ตามยี่ห้อ.,IC120073.rpt,SQL,1440,DOCINFO
"1,350",SQL12001010_02,รายงานรายละเอียดคืนเบิกใช้สินค้า ตามโครงการ(หลังปิดต้นทุน),IC120074_1.rpt,SQL,1763,DOCINFO
"1,351",SQL12001011_02,รายงานรายละเอียดคืนเบิกใช้สินค้า ตามแผนก(หลังปิดต้นทุน),IC120075_1.rpt,SQL,1725,DOCINFO
"1,354",SQL020100021,รายงานตรวจสอบทศนิยมเกิน 2 ตำแหน่ง- งานประจำวันซื้อขาย,DI020006.rpt,SQL,575,TRANSTKD
"1,355",RP15503001,รายงานตรวจสอบความถูกต้องเอกสารลงบัญชี,RP155.rpt,RP,0,
"1,358",SQL01040001,รายงานตรวจสอบประเภทการลงบัญชี ไม่ถูกต้อง (Perpeptual),DI040001.rpt,SQL,260,ICGL
"1,359",SQL01040001.2,รายงานตรวจสอบประเภทการลงบัญชี ไม่ถูกต้อง (Periodic),DI040001.rpt,SQL,202,ICGL
"1,361",SQL020100018,รายงานตรวจสอบยอดลงบัญชีงานขายกับยอดตั้งลูกหนี้,DI020003.rpt,SQL,464,DOCINFO
"1,362",SQL020100019,รายงานตรวจสอบใบรับชำระลงบัญชีไม่ตรงกับรหัสบัญชีในแฟ้มลูกหนี้,DI020004.rpt,SQL,440,DOCINFO
"1,363",RP814001,รายงานตรวจสอบยอดบัญชีแยกประเภทกับระบบย่อย (RP814),RP814.rpt,RP,0,
"1,364",RP461001,รายงานแสดงข้อมูลที่ต้องปรับปรุงและแก้ไข (RP461),RP461.rpt,RP,0,
"1,366",SQL0020200029,รายงานรายละเอียดสินค้าแคมเปญเลือกซื้อมูลค่าครบแสดงของแถม,CPN02017_1.rpt,SQL,1355,ARCAMPAIGN
"1,367",SQL002020021,รายงานรายละเอียดสินค้าในแคมเปญเลือกซื้อมูลค่าครบรับส่วนลด,CPN02021.rpt,SQL,722,ARCAMPAIGN
"1,368",SQL002020022,รายงานรายละเอียดสินค้าแคมเปญเลือกซื้อมูลค่าครบแสดงข้อความ,CPN02022.rpt,SQL,835,ARCAMPAIGN
"1,369",SQL002020017,รายงานรายละเอียดสินค้าแคมเปญเลือกซื้อมูลค่าครบได้ของแถม,CPN02017.rpt,SQL,1351,ARCAMPAIGN
"1,370",SQL002020018,รายงานรายละเอียดสินค้าในแคมเปญเลือกซื้อมูลค่าครบเลือกของแถม,CPN02018.rpt,SQL,1355,ARCAMPAIGN
"1,371",SQL002020019,รายงานรายละเอียดสินค้าในแคมเปญเลือกซื้อมูลค่าครบได้แลกซื้อ,CPN02019.rpt,SQL,1405,ARCAMPAIGN
"1,372",SQL002020020,รายงานรายละเอียดสินค้าในแคมเปญเลือกซื้อมูลค่าครบเลือกแลกซื้อ,CPN02020.rpt,SQL,1409,ARCAMPAIGN
"1,373",SQL002020002,รายงานรายละเอียดสินค้าในแคมเปญซื้อจำนวนครบได้ของแถม,CPN02002.rpt,SQL,1351,ARCAMPAIGN
"1,374",SQL002020005,รายงานรายละเอียดสินค้าในแคมเปญซื้อจำนวนครบเลือกแลกซื้อ,CPN02005.rpt,SQL,1399,ARCAMPAIGN
"1,375",SQL002020006,รายงานรายละเอียดสินค้าแคมเปญซื้อจำนวนครบได้ราคา-ส่วนลดพิเศษ,CPN02006.rpt,SQL,683,ARCAMPAIGN ARCBUY GOODSMASTER SKUMASTER UOFQTY
"1,376",SQL002020007,รายงานรายละเอียดสินค้าแคมเปญซื้อจำนวนครบแสดงข้อความ,CPN02007.rpt,SQL,755,ARCAMPAIGN ARCBUY ARCCOMMENT GOODSMASTER SKUMASTER UOFQTY
"1,377",SQL002020003,รายงานรายละเอียดสินค้าในแคมเปญซื้อจำนวนครบเลือกของแถม,CPN02003.rpt,SQL,1355,ARCAMPAIGN
"1,378",SQL002020004,รายงานรายละเอียดสินค้าในแคมเปญซื้อจำนวนครบได้แลกซื้อ,CPN02004.rpt,SQL,1395,ARCAMPAIGN
"1,379",SQL0020200027,รายงานรายละเอียดสินค้าในแคมเปญซื้อจำนวนครบแสดงของแถม,CPN02002_1.rpt,SQL,1355,ARCAMPAIGN
"1,380",SQL002020023,รายงานรายละเอียดสินค้าแคมเปญซื้อคละราคาเดียวตามจำนวน,CPN02023.rpt,SQL,744,ARCAMPAIGN
"1,381",SQL002020024,รายงานรายละเอียดสินค้าแคมเปญซื้อคละราคาเดียวส่วนลดตามจำนวน,CPN02024.rpt,SQL,744,ARCAMPAIGN
"1,382",SQL002020025,รายงานรายละเอียดสินค้าแคมเปญซื้อคละราคาเดียวแถมตามจำนวน,CPN02024.rpt,SQL,744,ARCAMPAIGN
"1,383",SQL002020026,รายงานรายละเอียดสินค้าแคมเปญซื้อคละราคาขายส่งต่ำสุด,CPN02024.rpt,SQL,744,ARCAMPAIGN
"1,384",SQL0020200028,รายงานรายละเอียดสินค้าในแคมเปญเลือกซื้อจำนวนครบแสดงของแถม,CPN02008_1.rpt,SQL,1355,ARCAMPAIGN
"1,385",SQL002020008,รายงานรายละเอียดสินค้าในแคมเปญเลือกซื้อจำนวนครบได้ของแถม,CPN02008.rpt,SQL,1355,ARCAMPAIGN
"1,386",SQL002020009,รายงานรายละเอียดสินค้าในแคมเปญเลือกซื้อจำนวนครบเลือกของแถม,CPN02009.rpt,SQL,1355,ARCAMPAIGN
"1,387",SQL002020010,รายงานรายละเอียดสินค้าในแคมเปญเลือกซื้อจำนวนครบได้แลกซื้อ,CPN02010.rpt,SQL,1409,ARCAMPAIGN
"1,388",SQL002020011,รายงานรายละเอียดสินค้าในแคมเปญเลือกซื้อจำนวนครบเลือกแลกซื้อ,CPN02011.rpt,SQL,1409,ARCAMPAIGN
"1,389",SQL002020012,รายงานรายละเอียดสินค้าในแคมเปญเลือกซื้อจำนวนครบรับส่วนลด,CPN02012.rpt,SQL,722,ARCAMPAIGN
"1,390",SQL002020013,รายงานรายละเอียดสินค้าในแคมเปญเลือกซื้อจำนวนครบราคาลดเหลือ,CPN02013.rpt,SQL,745,ARCAMPAIGN
"1,391",SQL002020014,รายงานสินค้าในแคมเปญเลือกซื้อจำนวนครบแถมชิ้นราคาต่ำสุด,CPN02014.rpt,SQL,745,ARCAMPAIGN
"1,392",SQL002020015,รายงานสินค้าในแคมเปญเลือกซื้อจำนวนครบรับส่วนลด 2 ขั้น,CPN02015.rpt,SQL,745,ARCAMPAIGN
"1,393",SQL002020016,รายงานรายละเอียดสินค้าแคมเปญเลือกซื้อจำนวนครบแสดงข้อความ,CPN02016.rpt,SQL,837,ARCAMPAIGN
"1,394",SQL002020001,รายงานรหัส - ชื่อแคมเปญที่ใช้งานในวันที่กำหนด,CPN02001.rpt,SQL,277,ARCAMPAIGN
"1,395",SQL01060004,รายงานสรุปใบรับชำระลูกหนี้จากขนส่ง ตามขนส่ง และวันที่เอกสาร,AR06003.rpt,SQL,1178,ARDETAIL BANKACCOUNT BANKFILE CASHACCOUNT DOCINFO DOCTYPE PAYMENTTYPE SALESMAN SHIPBY SLDETAIL TRANPAYD TRANPAYH
"1,396",SQL01060005,รายงานสรุปใบรับชำระลูกหนี้จากขนส่ง ตามพนักงานขาย,AR06004.rpt,SQL,1178,ARDETAIL BANKACCOUNT BANKFILE CASHACCOUNT DOCINFO DOCTYPE PAYMENTTYPE SALESMAN SHIPBY SLDETAIL TRANPAYD TRANPAYH
"1,397",SQL01060002,รายงานสรุปใบรับชำระจากขนส่ง ตามวันที่และเอกสาร,AR06002.rpt,SQL,1178,ARDETAIL BANKACCOUNT BANKFILE CASHACCOUNT DOCINFO DOCTYPE PAYMENTTYPE SALESMAN SHIPBY SLDETAIL TRANPAYD TRANPAYH
"1,398",SQL01060003,แบบฟอร์มใบชำระจากค่าขนส่ง,DOC06001.rpt,SQL,1178,ARDETAIL BANKACCOUNT BANKFILE CASHACCOUNT DOCINFO DOCTYPE PAYMENTTYPE SALESMAN SHIPBY SLDETAIL TRANPAYD TRANPAYH
"1,400",SQL01060001,รายงานรายละเอียดใบรับชำระลูกหนี้จากขนส่ง ตามวันที่และเอกสาร,AR06001.rpt,SQL,1178,ARDETAIL BANKACCOUNT BANKFILE CASHACCOUNT DOCINFO DOCTYPE PAYMENTTYPE SALESMAN SHIPBY SLDETAIL TRANPAYD TRANPAYH
"1,402",SQL020100001,รายงาน สินค้าที่กำหนดราคาทศนิยมมากกว่า 2 ตำแหน่ง,IC022001.rpt,SQL,318,ARPLU ARPRICETAB GOODSMASTER PRICETAG SKUMASTER
"1,403",RP302002002_1,รายงานสรุปรายการภาษีเงินได้หัก ณ ที่จ่าย (ภ.ง.ด.1),WHT30201.rpt,RP,0,
